date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:25	34994/34994	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:25%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1559589689-577aabd1db4f%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D600%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m0628.jpg	(from https://deep-sort.constantcontactsites.com/)
01:40:26	50276/50276	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:26%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1558259167-b4116737909b%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D600%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/mcc37.jpg	(from https://deep-sort.constantcontactsites.com/)
01:40:27	33191/33191	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:24%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1531747118685-ca8fa6e08806%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D600%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/mb163.jpg	(from https://deep-sort.constantcontactsites.com/)
01:40:27	47892/47892	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:27%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fstorage.googleapis.com%2Fproduction-constantcontact-v1-0-5%2F165%2F66165%2F40uoK7Vl%2F4654501fa20e4ce182746c9627593443&methods=resize%2C600%2C5000	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/ma539.jpg	(from https://deep-sort.constantcontactsites.com/)
01:40:31	168136/168136	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/contact-us	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/contact-us.html	(from https://deep-sort.constantcontactsites.com/)
01:40:31	122277/122277	U--M--	200	updated ('OK')	image/png	date:Tue,%2007%20Jul%202020%2020:10:27%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fstorage.googleapis.com%2Fproduction-constantcontact-v1-0-5%2F165%2F66165%2F40uoK7Vl%2F3960f28bd8bb439fbf57c616bfe99555&methods=resize%2C1000%2C5000	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/ma4c3.png	(from https://deep-sort.constantcontactsites.com/)
01:40:31	133/133	---M--	404	error ('Not%20Found')	application/xml	date:Tue,%2007%20Jul%202020%2020:10:16%20GMT	https://storage.googleapis.com/robots.txt		(from https://deep-sort.constantcontactsites.com/)
01:40:31	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2020:10:28%20GMT	https://www.constantcontact.com/uk/web/website/?utm_source=customersites&utm_medium=banner&utm_campaign=constantcontact	D:/My%20Web%20Sites/My/www.constantcontact.com/uk/web/website/indexec1e.html	(from https://deep-sort.constantcontactsites.com/)
01:40:31	85956/85956	U-----	200	untouched ('')	application/javascript	date:Tue,%2007%20Jul%202020%2018:00:00%20GMT	https://www.googletagmanager.com/gtag/js?id=UA-144655159-1	D:/My%20Web%20Sites/My/www.googletagmanager.com/gtag/js59ff	(from https://deep-sort.constantcontactsites.com/)
01:40:32	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Tue,%2007%20Jul%202020%2020:10:32%20GMT	https://fonts.googleapis.com/robots.txt		(from https://deep-sort.constantcontactsites.com/)
01:40:32	2799/2799	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/artificial-intelligence.b68a4e9b.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/artificial-intelligence.b68a4e9b.js	(from https://deep-sort.constantcontactsites.com/artificial-intelligence)
